0 -0.149944088941
1 -0.744863504896
2 0.0
3 -0.101111917557
4 0.0787330636331
5 0.0
6 -0.00341838927537
7 -0.0169812190312
8 0.0
9 0.0
10 0.0
11 0.7598058112
